number,state,value,seed,food_site_count,food_site_width,food_site_capacity,food_value,vertical_comb_benefit,food_site_max_distance,travel_cost_per_distance,mutation_sd,transposition_mutation_correlation,stable,collapsed,progress,final_success,final_payoff,final_comb_tilt,final_sender_transposition,final_receiver_transposition,final_min_transposition
17,COMPLETE,2.496,103,8,0.240,12,1.000,0.380,9.000,0.030,0.050,0.500,false,false,0.299,0.486,3.952,0.239,0.239,0.365,0.239
17,COMPLETE,2.496,104,8,0.240,12,1.000,0.380,9.000,0.030,0.050,0.500,false,false,0.271,0.488,4.136,0.395,0.135,0.248,0.135
17,COMPLETE,2.496,105,8,0.240,12,1.000,0.380,9.000,0.030,0.050,0.500,false,false,0.312,0.487,4.080,0.289,0.156,0.174,0.156
17,COMPLETE,2.496,106,8,0.240,12,1.000,0.380,9.000,0.030,0.050,0.500,false,false,0.990,0.458,4.324,0.792,0.721,0.721,0.721
17,COMPLETE,2.496,107,8,0.240,12,1.000,0.380,9.000,0.030,0.050,0.500,true,false,1.000,0.475,4.792,0.907,0.889,0.818,0.818
17,COMPLETE,2.496,108,8,0.240,12,1.000,0.380,9.000,0.030,0.050,0.500,true,false,1.000,0.461,4.537,0.917,0.898,0.882,0.882
17,COMPLETE,2.496,109,8,0.240,12,1.000,0.380,9.000,0.030,0.050,0.500,false,false,0.344,0.453,3.679,0.275,0.178,0.245,0.178
18,COMPLETE,0.214,100,5,0.240,8,1.000,0.260,8.500,0.040,0.110,0.700,false,false,0.256,0.375,1.738,0.205,0.262,0.236,0.236
18,COMPLETE,0.214,101,5,0.240,8,1.000,0.260,8.500,0.040,0.110,0.700,false,false,0.173,0.372,1.757,0.138,0.171,0.243,0.171
18,COMPLETE,0.214,102,5,0.240,8,1.000,0.260,8.500,0.040,0.110,0.700,false,false,0.256,0.361,1.626,0.205,0.192,0.156,0.156
18,COMPLETE,0.214,103,5,0.240,8,1.000,0.260,8.500,0.040,0.110,0.700,false,false,0.250,0.354,1.584,0.200,0.238,0.126,0.126
18,COMPLETE,0.214,104,5,0.240,8,1.000,0.260,8.500,0.040,0.110,0.700,false,false,0.153,0.362,1.596,0.123,0.293,0.249,0.249
18,COMPLETE,0.214,105,5,0.240,8,1.000,0.260,8.500,0.040,0.110,0.700,false,false,0.288,0.368,1.555,0.230,0.239,0.347,0.239
18,COMPLETE,0.214,106,5,0.240,8,1.000,0.260,8.500,0.040,0.110,0.700,false,false,0.217,0.360,1.647,0.173,0.159,0.185,0.159
18,COMPLETE,0.214,107,5,0.240,8,1.000,0.260,8.500,0.040,0.110,0.700,false,false,0.215,0.371,1.664,0.172,0.169,0.222,0.169
18,COMPLETE,0.214,108,5,0.240,8,1.000,0.260,8.500,0.040,0.110,0.700,false,false,0.189,0.381,1.790,0.152,0.201,0.214,0.201
18,COMPLETE,0.214,109,5,0.240,8,1.000,0.260,8.500,0.040,0.110,0.700,false,false,0.141,0.355,1.600,0.113,0.288,0.281,0.281
19,COMPLETE,2.779,100,9,0.300,11,1.000,0.260,5.500,0.045,0.100,0.200,false,false,0.627,0.580,5.264,0.593,0.313,0.384,0.313
19,COMPLETE,2.779,101,9,0.300,11,1.000,0.260,5.500,0.045,0.100,0.200,false,false,0.908,0.629,6.030,0.726,0.812,0.778,0.778
19,COMPLETE,2.779,102,9,0.300,11,1.000,0.260,5.500,0.045,0.100,0.200,false,false,0.807,0.613,5.822,0.646,0.609,0.666,0.609
19,COMPLETE,2.779,103,9,0.300,11,1.000,0.260,5.500,0.045,0.100,0.200,true,false,1.000,0.593,5.916,0.838,0.721,0.790,0.721
19,COMPLETE,2.779,104,9,0.300,11,1.000,0.260,5.500,0.045,0.100,0.200,false,false,0.919,0.628,5.936,0.735,0.514,0.464,0.464
19,COMPLETE,2.779,105,9,0.300,11,1.000,0.260,5.500,0.045,0.100,0.200,true,false,1.000,0.584,5.704,0.800,0.758,0.641,0.641
19,COMPLETE,2.779,106,9,0.300,11,1.000,0.260,5.500,0.045,0.100,0.200,false,false,0.536,0.611,5.500,0.429,0.334,0.540,0.334
19,COMPLETE,2.779,107,9,0.300,11,1.000,0.260,5.500,0.045,0.100,0.200,false,false,0.758,0.554,5.190,0.740,0.494,0.379,0.379
19,COMPLETE,2.779,108,9,0.300,11,1.000,0.260,5.500,0.045,0.100,0.200,false,false,0.373,0.588,5.564,0.759,0.186,0.247,0.186
19,COMPLETE,2.779,109,9,0.300,11,1.000,0.260,5.500,0.045,0.100,0.200,false,false,0.866,0.583,5.586,0.693,0.575,0.528,0.528
20,COMPLETE,2.647,100,8,0.210,11,1.000,0.300,6.000,0.060,0.140,0.800,false,false,0.344,0.467,2.080,0.275,0.212,0.206,0.206
20,COMPLETE,2.647,101,8,0.210,11,1.000,0.300,6.000,0.060,0.140,0.800,false,false,0.245,0.463,2.211,0.196,0.247,0.245,0.245
20,COMPLETE,2.647,102,8,0.210,11,1.000,0.300,6.000,0.060,0.140,0.800,false,false,0.627,0.444,2.117,0.501,0.718,0.706,0.706
20,COMPLETE,2.647,103,8,0.210,11,1.000,0.300,6.000,0.060,0.140,0.800,false,false,0.833,0.424,2.094,0.666,0.771,0.755,0.755
20,COMPLETE,2.647,104,8,0.210,11,1.000,0.300,6.000,0.060,0.140,0.800,false,false,0.401,0.445,2.031,0.321,0.260,0.253,0.253
20,COMPLETE,2.647,105,8,0.210,11,1.000,0.300,6.000,0.060,0.140,0.800,false,false,0.840,0.467,2.281,0.672,0.680,0.700,0.680
20,COMPLETE,2.647,106,8,0.210,11,1.000,0.300,6.000,0.060,0.140,0.800,true,false,1.000,0.450,2.146,0.804,0.772,0.746,0.746
20,COMPLETE,2.647,107,8,0.210,11,1.000,0.300,6.000,0.060,0.140,0.800,true,false,1.000,0.461,2.464,0.857,0.886,0.824,0.824
20,COMPLETE,2.647,108,8,0.210,11,1.000,0.300,6.000,0.060,0.140,0.800,false,false,0.314,0.433,1.912,0.251,0.232,0.235,0.232
20,COMPLETE,2.647,109,8,0.210,11,1.000,0.300,6.000,0.060,0.140,0.800,false,false,0.870,0.432,2.030,0.696,0.787,0.778,0.778
21,COMPLETE,1.359,100,7,0.390,7,1.000,0.300,5.500,0.055,0.040,0.400,false,false,0.254,0.611,5.394,0.707,0.258,0.127,0.127
21,COMPLETE,1.359,101,7,0.390,7,1.000,0.300,5.500,0.055,0.040,0.400,false,false,0.283,0.646,5.637,0.547,0.142,0.186,0.142
21,COMPLETE,1.359,102,7,0.390,7,1.000,0.300,5.500,0.055,0.040,0.400,false,false,0.369,0.664,5.520,0.295,0.264,0.190,0.190
21,COMPLETE,1.359,103,7,0.390,7,1.000,0.300,5.500,0.055,0.040,0.400,false,false,0.223,0.690,5.771,0.178,0.268,0.155,0.155
21,COMPLETE,1.359,104,7,0.390,7,1.000,0.300,5.500,0.055,0.040,0.400,false,false,0.328,0.661,5.929,0.412,0.209,0.164,0.164
21,COMPLETE,1.359,105,7,0.390,7,1.000,0.300,5.500,0.055,0.040,0.400,false,false,0.418,0.598,5.466,0.888,0.209,0.226,0.209
21,COMPLETE,1.359,106,7,0.390,7,1.000,0.300,5.500,0.055,0.040,0.400,false,false,0.266,0.672,5.754,0.299,0.245,0.133,0.133
21,COMPLETE,1.359,107,7,0.390,7,1.000,0.300,5.500,0.055,0.040,0.400,true,false,1.000,0.648,6.140,0.896,0.777,0.756,0.756
21,COMPLETE,1.359,108,7,0.390,7,1.000,0.300,5.500,0.055,0.040,0.400,false,false,0.235,0.673,5.674,0.188,0.295,0.267,0.267
21,COMPLETE,1.359,109,7,0.390,7,1.000,0.300,5.500,0.055,0.040,0.400,false,false,0.212,0.687,5.906,0.257,0.154,0.106,0.106
22,COMPLETE,7.989,100,6,0.260,12,1.000,0.480,5.000,0.015,0.120,0.200,true,false,1.000,0.425,5.692,0.808,0.669,0.730,0.669
22,COMPLETE,7.989,101,6,0.260,12,1.000,0.480,5.000,0.015,0.120,0.200,true,false,1.000,0.421,5.747,0.833,0.664,0.600,0.600
22,COMPLETE,7.989,102,6,0.260,12,1.000,0.480,5.000,0.015,0.120,0.200,true,false,1.000,0.491,6.986,0.872,0.856,0.786,0.786
22,COMPLETE,7.989,103,6,0.260,12,1.000,0.480,5.000,0.015,0.120,0.200,true,false,1.000,0.460,6.327,0.810,0.817,0.859,0.817
22,COMPLETE,7.989,104,6,0.260,12,1.000,0.480,5.000,0.015,0.120,0.200,true,false,1.000,0.456,6.324,0.849,0.723,0.774,0.723
22,COMPLETE,7.989,105,6,0.260,12,1.000,0.480,5.000,0.015,0.120,0.200,true,false,1.000,0.443,6.094,0.805,0.832,0.790,0.790
22,COMPLETE,7.989,106,6,0.260,12,1.000,0.480,5.000,0.015,0.120,0.200,true,false,1.000,0.429,5.861,0.805,0.789,0.781,0.781
22,COMPLETE,7.989,107,6,0.260,12,1.000,0.480,5.000,0.015,0.120,0.200,false,false,0.913,0.426,5.565,0.731,0.706,0.615,0.615
22,COMPLETE,7.989,108,6,0.260,12,1.000,0.480,5.000,0.015,0.120,0.200,false,false,0.980,0.447,5.978,0.784,0.766,0.720,0.720
22,COMPLETE,7.989,109,6,0.260,12,1.000,0.480,5.000,0.015,0.120,0.200,false,false,0.997,0.443,5.980,0.797,0.689,0.828,0.689
23,COMPLETE,1.461,100,6,0.230,16,1.000,0.560,6.500,0.025,0.050,0.100,false,false,0.210,0.478,4.385,0.168,0.191,0.165,0.165
23,COMPLETE,1.461,101,6,0.230,16,1.000,0.560,6.500,0.025,0.050,0.100,false,false,0.555,0.430,4.231,0.524,0.277,0.282,0.277
23,COMPLETE,1.461,102,6,0.230,16,1.000,0.560,6.500,0.025,0.050,0.100,false,false,0.585,0.368,4.046,0.917,0.471,0.292,0.292
23,COMPLETE,1.461,103,6,0.230,16,1.000,0.560,6.500,0.025,0.050,0.100,false,false,0.494,0.421,4.194,0.581,0.384,0.247,0.247
23,COMPLETE,1.461,104,6,0.230,16,1.000,0.560,6.500,0.025,0.050,0.100,false,false,0.357,0.445,4.086,0.286,0.312,0.212,0.212
23,COMPLETE,1.461,105,6,0.230,16,1.000,0.560,6.500,0.025,0.050,0.100,false,false,0.492,0.378,4.114,0.870,0.325,0.246,0.246
23,COMPLETE,1.461,106,6,0.230,16,1.000,0.560,6.500,0.025,0.050,0.100,false,false,0.305,0.427,4.117,0.445,0.213,0.153,0.153
23,COMPLETE,1.461,107,6,0.230,16,1.000,0.560,6.500,0.025,0.050,0.100,true,false,1.000,0.434,5.228,0.919,0.759,0.668,0.668
23,COMPLETE,1.461,108,6,0.230,16,1.000,0.560,6.500,0.025,0.050,0.100,false,false,0.315,0.428,3.923,0.312,0.268,0.157,0.157
23,COMPLETE,1.461,109,6,0.230,16,1.000,0.560,6.500,0.025,0.050,0.100,false,false,0.302,0.387,4.087,0.796,0.154,0.151,0.151
24,COMPLETE,0.218,100,4,0.300,16,1.000,0.160,8.500,0.030,0.110,0.300,false,false,0.213,0.401,2.705,0.170,0.212,0.164,0.164
24,COMPLETE,0.218,101,4,0.300,16,1.000,0.160,8.500,0.030,0.110,0.300,false,false,0.295,0.399,2.692,0.236,0.158,0.233,0.158
24,COMPLETE,0.218,102,4,0.300,16,1.000,0.160,8.500,0.030,0.110,0.300,false,false,0.171,0.397,2.731,0.137,0.223,0.319,0.223
24,COMPLETE,0.218,103,4,0.300,16,1.000,0.160,8.500,0.030,0.110,0.300,false,false,0.188,0.390,2.664,0.150,0.181,0.368,0.181
24,COMPLETE,0.218,104,4,0.300,16,1.000,0.160,8.500,0.030,0.110,0.300,false,false,0.224,0.324,2.042,0.180,0.280,0.413,0.280
24,COMPLETE,0.218,105,4,0.300,16,1.000,0.160,8.500,0.030,0.110,0.300,false,false,0.229,0.403,2.685,0.183,0.267,0.368,0.267
24,COMPLETE,0.218,106,4,0.300,16,1.000,0.160,8.500,0.030,0.110,0.300,false,false,0.275,0.412,2.839,0.220,0.211,0.221,0.211
24,COMPLETE,0.218,107,4,0.300,16,1.000,0.160,8.500,0.030,0.110,0.300,false,false,0.163,0.415,2.918,0.131,0.212,0.207,0.207
24,COMPLETE,0.218,108,4,0.300,16,1.000,0.160,8.500,0.030,0.110,0.300,false,false,0.143,0.405,2.793,0.114,0.332,0.258,0.258
24,COMPLETE,0.218,109,4,0.300,16,1.000,0.160,8.500,0.030,0.110,0.300,false,false,0.274,0.403,2.692,0.220,0.163,0.244,0.163
25,COMPLETE,2.556,100,9,0.400,13,1.000,0.220,8.500,0.050,0.080,0.200,true,false,1.000,0.695,6.575,0.882,0.756,0.752,0.752
25,COMPLETE,2.556,101,9,0.400,13,1.000,0.220,8.500,0.050,0.080,0.200,true,false,1.000,0.698,6.633,0.834,0.698,0.779,0.698
25,COMPLETE,2.556,102,9,0.400,13,1.000,0.220,8.500,0.050,0.080,0.200,false,false,0.197,0.703,5.692,0.157,0.499,0.337,0.337
25,COMPLETE,2.556,103,9,0.400,13,1.000,0.220,8.500,0.050,0.080,0.200,false,false,0.809,0.656,5.770,0.820,0.405,0.548,0.405
25,COMPLETE,2.556,104,9,0.400,13,1.000,0.220,8.500,0.050,0.080,0.200,false,false,0.178,0.693,5.739,0.142,0.227,0.174,0.174
25,COMPLETE,2.556,105,9,0.400,13,1.000,0.220,8.500,0.050,0.080,0.200,false,false,0.281,0.693,5.770,0.225,0.208,0.273,0.208
25,COMPLETE,2.556,106,9,0.400,13,1.000,0.220,8.500,0.050,0.080,0.200,false,false,0.804,0.713,6.484,0.644,0.617,0.571,0.571
25,COMPLETE,2.556,107,9,0.400,13,1.000,0.220,8.500,0.050,0.080,0.200,false,false,0.358,0.698,5.996,0.337,0.209,0.179,0.179
25,COMPLETE,2.556,108,9,0.400,13,1.000,0.220,8.500,0.050,0.080,0.200,false,false,0.659,0.663,5.674,0.582,0.600,0.329,0.329
25,COMPLETE,2.556,109,9,0.400,13,1.000,0.220,8.500,0.050,0.080,0.200,false,false,0.271,0.674,5.787,0.505,0.135,0.264,0.135
26,COMPLETE,1.271,100,4,0.330,15,1.000,0.340,8.000,0.045,0.080,1.000,false,false,0.193,0.466,2.742,0.154,0.202,0.202,0.202
26,COMPLETE,1.271,101,4,0.330,15,1.000,0.340,8.000,0.045,0.080,1.000,false,false,0.113,0.506,3.023,0.091,0.235,0.235,0.235
26,COMPLETE,1.271,102,4,0.330,15,1.000,0.340,8.000,0.045,0.080,1.000,false,false,0.197,0.492,2.987,0.157,0.238,0.238,0.238
26,COMPLETE,1.271,103,4,0.330,15,1.000,0.340,8.000,0.045,0.080,1.000,false,false,0.160,0.473,2.748,0.128,0.242,0.242,0.242
26,COMPLETE,1.271,104,4,0.330,15,1.000,0.340,8.000,0.045,0.080,1.000,false,false,0.175,0.487,2.899,0.140,0.233,0.233,0.233
26,COMPLETE,1.271,105,4,0.330,15,1.000,0.340,8.000,0.045,0.080,1.000,false,false,0.234,0.479,2.854,0.187,0.199,0.199,0.199
26,COMPLETE,1.271,106,4,0.330,15,1.000,0.340,8.000,0.045,0.080,1.000,false,false,0.250,0.458,2.653,0.200,0.204,0.204,0.204
26,COMPLETE,1.271,107,4,0.330,15,1.000,0.340,8.000,0.045,0.080,1.000,false,false,0.254,0.467,2.719,0.203,0.158,0.158,0.158
26,COMPLETE,1.271,108,4,0.330,15,1.000,0.340,8.000,0.045,0.080,1.000,false,false,0.133,0.474,2.796,0.107,0.161,0.161,0.161
26,COMPLETE,1.271,109,4,0.330,15,1.000,0.340,8.000,0.045,0.080,1.000,true,false,1.000,0.470,3.209,0.853,0.907,0.907,0.907
27,COMPLETE,7.996,100,10,0.250,13,1.000,0.560,8.500,0.035,0.100,0.600,true,false,1.000,0.523,5.892,0.828,0.777,0.777,0.777
27,COMPLETE,7.996,101,10,0.250,13,1.000,0.560,8.500,0.035,0.100,0.600,true,false,1.000,0.544,6.296,0.879,0.803,0.767,0.767
27,COMPLETE,7.996,102,10,0.250,13,1.000,0.560,8.500,0.035,0.100,0.600,false,false,0.996,0.522,5.730,0.797,0.763,0.650,0.650
27,COMPLETE,7.996,103,10,0.250,13,1.000,0.560,8.500,0.035,0.100,0.600,true,false,1.000,0.511,5.777,0.906,0.753,0.709,0.709
27,COMPLETE,7.996,104,10,0.250,13,1.000,0.560,8.500,0.035,0.100,0.600,false,false,0.963,0.503,5.351,0.771,0.705,0.713,0.705
27,COMPLETE,7.996,105,10,0.250,13,1.000,0.560,8.500,0.035,0.100,0.600,true,false,1.000,0.532,6.072,0.875,0.816,0.759,0.759
27,COMPLETE,7.996,106,10,0.250,13,1.000,0.560,8.500,0.035,0.100,0.600,true,false,1.000,0.534,6.192,0.856,0.805,0.761,0.761
27,COMPLETE,7.996,107,10,0.250,13,1.000,0.560,8.500,0.035,0.100,0.600,true,false,1.000,0.513,5.709,0.831,0.761,0.733,0.733
27,COMPLETE,7.996,108,10,0.250,13,1.000,0.560,8.500,0.035,0.100,0.600,false,false,1.000,0.493,5.305,0.800,0.864,0.824,0.824
27,COMPLETE,7.996,109,10,0.250,13,1.000,0.560,8.500,0.035,0.100,0.600,true,false,1.000,0.496,5.573,0.866,0.507,0.528,0.507
28,COMPLETE,7.929,100,9,0.420,8,1.000,0.560,6.500,0.035,0.090,0.800,false,false,0.718,0.705,9.761,0.853,0.435,0.359,0.359
28,COMPLETE,7.929,101,9,0.420,8,1.000,0.560,6.500,0.035,0.090,0.800,true,false,1.000,0.758,10.578,0.819,0.758,0.755,0.755
28,COMPLETE,7.929,102,9,0.420,8,1.000,0.560,6.500,0.035,0.090,0.800,false,false,0.581,0.727,9.969,0.816,0.290,0.320,0.290
28,COMPLETE,7.929,103,9,0.420,8,1.000,0.560,6.500,0.035,0.090,0.800,true,false,1.000,0.755,10.728,0.875,0.808,0.710,0.710
28,COMPLETE,7.929,104,9,0.420,8,1.000,0.560,6.500,0.035,0.090,0.800,true,false,1.000,0.758,10.728,0.846,0.839,0.824,0.824
28,COMPLETE,7.929,105,9,0.420,8,1.000,0.560,6.500,0.035,0.090,0.800,false,false,0.996,0.741,10.191,0.797,0.779,0.779,0.779
28,COMPLETE,7.929,106,9,0.420,8,1.000,0.560,6.500,0.035,0.090,0.800,true,false,1.000,0.756,10.767,0.877,0.766,0.729,0.729
28,COMPLETE,7.929,107,9,0.420,8,1.000,0.560,6.500,0.035,0.090,0.800,true,false,1.000,0.745,10.564,0.863,0.702,0.692,0.692
28,COMPLETE,7.929,108,9,0.420,8,1.000,0.560,6.500,0.035,0.090,0.800,true,false,1.000,0.743,10.453,0.837,0.788,0.841,0.788
28,COMPLETE,7.929,109,9,0.420,8,1.000,0.560,6.500,0.035,0.090,0.800,true,false,1.000,0.734,10.174,0.819,0.690,0.653,0.653
29,COMPLETE,1.336,100,3,0.290,13,1.000,0.540,6.000,0.020,0.070,0.400,false,false,0.210,0.386,3.468,0.168,0.226,0.287,0.226
29,COMPLETE,1.336,101,3,0.290,13,1.000,0.540,6.000,0.020,0.070,0.400,false,false,0.249,0.380,3.554,0.199,0.133,0.152,0.133
29,COMPLETE,1.336,102,3,0.290,13,1.000,0.540,6.000,0.020,0.070,0.400,false,false,0.221,0.390,3.501,0.177,0.176,0.227,0.176
29,COMPLETE,1.336,103,3,0.290,13,1.000,0.540,6.000,0.020,0.070,0.400,false,false,0.269,0.406,3.796,0.225,0.135,0.159,0.135
29,COMPLETE,1.336,104,3,0.290,13,1.000,0.540,6.000,0.020,0.070,0.400,false,false,0.476,0.351,3.222,0.381,0.277,0.243,0.243
29,COMPLETE,1.336,105,3,0.290,13,1.000,0.540,6.000,0.020,0.070,0.400,false,false,0.205,0.390,3.651,0.291,0.134,0.103,0.103
29,COMPLETE,1.336,106,3,0.290,13,1.000,0.540,6.000,0.020,0.070,0.400,false,false,0.207,0.384,3.482,0.166,0.197,0.149,0.149
29,COMPLETE,1.336,107,3,0.290,13,1.000,0.540,6.000,0.020,0.070,0.400,false,false,0.245,0.390,3.517,0.196,0.189,0.303,0.189
29,COMPLETE,1.336,108,3,0.290,13,1.000,0.540,6.000,0.020,0.070,0.400,false,false,0.281,0.369,3.352,0.225,0.153,0.192,0.153
29,COMPLETE,1.336,109,3,0.290,13,1.000,0.540,6.000,0.020,0.070,0.400,true,false,1.000,0.387,4.732,0.851,0.841,0.874,0.841
30,COMPLETE,0.332,100,6,0.270,5,1.000,0.180,8.500,0.020,0.050,0.800,false,false,0.305,0.427,3.796,0.244,0.189,0.198,0.189
30,COMPLETE,0.332,101,6,0.270,5,1.000,0.180,8.500,0.020,0.050,0.800,false,false,0.363,0.403,3.559,0.397,0.182,0.364,0.182
30,COMPLETE,0.332,102,6,0.270,5,1.000,0.180,8.500,0.020,0.050,0.800,false,false,0.393,0.405,3.585,0.387,0.286,0.197,0.197
30,COMPLETE,0.332,103,6,0.270,5,1.000,0.180,8.500,0.020,0.050,0.800,false,false,0.229,0.441,3.870,0.183,0.183,0.370,0.183
30,COMPLETE,0.332,104,6,0.270,5,1.000,0.180,8.500,0.020,0.050,0.800,false,false,0.291,0.444,3.931,0.233,0.229,0.330,0.229
30,COMPLETE,0.332,105,6,0.270,5,1.000,0.180,8.500,0.020,0.050,0.800,false,false,0.287,0.417,3.725,0.441,0.149,0.144,0.144
30,COMPLETE,0.332,106,6,0.270,5,1.000,0.180,8.500,0.020,0.050,0.800,false,false,0.241,0.440,3.924,0.273,0.180,0.120,0.120
30,COMPLETE,0.332,107,6,0.270,5,1.000,0.180,8.500,0.020,0.050,0.800,false,false,0.236,0.426,3.759,0.233,0.118,0.123,0.118
30,COMPLETE,0.332,108,6,0.270,5,1.000,0.180,8.500,0.020,0.050,0.800,false,false,0.763,0.406,3.733,0.611,0.417,0.448,0.417
30,COMPLETE,0.332,109,6,0.270,5,1.000,0.180,8.500,0.020,0.050,0.800,false,false,0.213,0.451,4.015,0.181,0.107,0.148,0.107
31,COMPLETE,0.307,100,6,0.450,5,1.000,0.200,9.000,0.050,0.060,0.500,false,false,0.340,0.573,3.826,0.314,0.170,0.185,0.170
31,COMPLETE,0.307,101,6,0.450,5,1.000,0.200,9.000,0.050,0.060,0.500,false,false,0.355,0.568,3.731,0.346,0.245,0.178,0.178
31,COMPLETE,0.307,102,6,0.450,5,1.000,0.200,9.000,0.050,0.060,0.500,false,false,0.178,0.570,3.740,0.142,0.159,0.214,0.159
31,COMPLETE,0.307,103,6,0.450,5,1.000,0.200,9.000,0.050,0.060,0.500,false,false,0.287,0.559,3.647,0.230,0.348,0.473,0.348
31,COMPLETE,0.307,104,6,0.450,5,1.000,0.200,9.000,0.050,0.060,0.500,false,false,0.193,0.573,3.759,0.154,0.164,0.159,0.159
31,COMPLETE,0.307,105,6,0.450,5,1.000,0.200,9.000,0.050,0.060,0.500,false,false,0.233,0.583,3.928,0.186,0.188,0.195,0.188
31,COMPLETE,0.307,106,6,0.450,5,1.000,0.200,9.000,0.050,0.060,0.500,false,false,0.817,0.569,4.066,0.654,0.712,0.722,0.712
31,COMPLETE,0.307,107,6,0.450,5,1.000,0.200,9.000,0.050,0.060,0.500,false,false,0.147,0.563,3.574,0.118,0.408,0.191,0.191
31,COMPLETE,0.307,108,6,0.450,5,1.000,0.200,9.000,0.050,0.060,0.500,false,false,0.280,0.578,3.842,0.224,0.166,0.228,0.166
31,COMPLETE,0.307,109,6,0.450,5,1.000,0.200,9.000,0.050,0.060,0.500,false,false,0.239,0.565,3.740,0.191,0.200,0.456,0.200
32,COMPLETE,0.191,100,6,0.210,15,1.000,0.240,9.000,0.035,0.060,0.300,false,false,0.298,0.343,1.739,0.238,0.237,0.241,0.237
32,COMPLETE,0.191,101,6,0.210,15,1.000,0.240,9.000,0.035,0.060,0.300,false,false,0.100,0.380,2.080,0.080,0.230,0.261,0.230
32,COMPLETE,0.191,102,6,0.210,15,1.000,0.240,9.000,0.035,0.060,0.300,false,false,0.227,0.374,1.967,0.181,0.209,0.157,0.157
32,COMPLETE,0.191,103,6,0.210,15,1.000,0.240,9.000,0.035,0.060,0.300,false,false,0.232,0.379,2.069,0.186,0.181,0.228,0.181
32,COMPLETE,0.191,104,6,0.210,15,1.000,0.240,9.000,0.035,0.060,0.300,false,false,0.170,0.387,2.026,0.136,0.209,0.281,0.209
32,COMPLETE,0.191,105,6,0.210,15,1.000,0.240,9.000,0.035,0.060,0.300,false,false,0.157,0.391,2.122,0.126,0.168,0.275,0.168
32,COMPLETE,0.191,106,6,0.210,15,1.000,0.240,9.000,0.035,0.060,0.300,false,false,0.196,0.380,1.994,0.157,0.189,0.146,0.146
32,COMPLETE,0.191,107,6,0.210,15,1.000,0.240,9.000,0.035,0.060,0.300,false,false,0.193,0.374,1.831,0.154,0.194,0.327,0.194
32,COMPLETE,0.191,108,6,0.210,15,1.000,0.240,9.000,0.035,0.060,0.300,false,false,0.209,0.377,2.068,0.167,0.219,0.305,0.219
32,COMPLETE,0.191,109,6,0.210,15,1.000,0.240,9.000,0.035,0.060,0.300,false,false,0.129,0.389,2.114,0.103,0.217,0.192,0.192
33,COMPLETE,0.220,100,5,0.230,11,1.000,0.420,7.000,0.035,0.090,0.400,false,false,0.274,0.384,2.434,0.219,0.248,0.319,0.248
33,COMPLETE,0.220,101,5,0.230,11,1.000,0.420,7.000,0.035,0.090,0.400,false,false,0.192,0.404,2.514,0.154,0.308,0.267,0.267
33,COMPLETE,0.220,102,5,0.230,11,1.000,0.420,7.000,0.035,0.090,0.400,false,false,0.158,0.396,2.398,0.126,0.230,0.369,0.230
33,COMPLETE,0.220,103,5,0.230,11,1.000,0.420,7.000,0.035,0.090,0.400,false,false,0.204,0.399,2.509,0.163,0.169,0.158,0.158
33,COMPLETE,0.220,104,5,0.230,11,1.000,0.420,7.000,0.035,0.090,0.400,false,false,0.263,0.401,2.547,0.210,0.234,0.175,0.175
33,COMPLETE,0.220,105,5,0.230,11,1.000,0.420,7.000,0.035,0.090,0.400,false,false,0.178,0.407,2.461,0.143,0.285,0.228,0.228
33,COMPLETE,0.220,106,5,0.230,11,1.000,0.420,7.000,0.035,0.090,0.400,false,false,0.176,0.417,2.709,0.141,0.135,0.324,0.135
33,COMPLETE,0.220,107,5,0.230,11,1.000,0.420,7.000,0.035,0.090,0.400,false,false,0.261,0.401,2.526,0.209,0.170,0.179,0.170
33,COMPLETE,0.220,108,5,0.230,11,1.000,0.420,7.000,0.035,0.090,0.400,false,false,0.326,0.392,2.456,0.261,0.170,0.277,0.170
33,COMPLETE,0.220,109,5,0.230,11,1.000,0.420,7.000,0.035,0.090,0.400,false,false,0.170,0.412,2.571,0.136,0.265,0.283,0.265
34,COMPLETE,0.175,100,3,0.330,11,1.000,0.260,9.000,0.020,0.060,0.500,false,false,0.180,0.395,3.336,0.144,0.257,0.250,0.250
34,COMPLETE,0.175,101,3,0.330,11,1.000,0.260,9.000,0.020,0.060,0.500,false,false,0.166,0.369,3.048,0.133,0.330,0.197,0.197
34,COMPLETE,0.175,102,3,0.330,11,1.000,0.260,9.000,0.020,0.060,0.500,false,false,0.181,0.393,3.320,0.145,0.226,0.240,0.226
34,COMPLETE,0.175,103,3,0.330,11,1.000,0.260,9.000,0.020,0.060,0.500,false,false,0.230,0.394,3.348,0.184,0.227,0.383,0.227
34,COMPLETE,0.175,104,3,0.330,11,1.000,0.260,9.000,0.020,0.060,0.500,false,false,0.157,0.375,3.041,0.126,0.307,0.397,0.307
34,COMPLETE,0.175,105,3,0.330,11,1.000,0.260,9.000,0.020,0.060,0.500,false,false,0.160,0.392,3.257,0.128,0.135,0.133,0.133
34,COMPLETE,0.175,106,3,0.330,11,1.000,0.260,9.000,0.020,0.060,0.500,false,false,0.198,0.393,3.299,0.158,0.191,0.145,0.145
34,COMPLETE,0.175,107,3,0.330,11,1.000,0.260,9.000,0.020,0.060,0.500,false,false,0.136,0.389,3.169,0.109,0.348,0.187,0.187
